#K-Path(1/A)  Energy(eV)      Weight
# Band-Index    1
      2.1714      1.2853      0.9615
      2.1288      1.2904      0.0001
      2.0863      1.3078      0.9747
      2.0437      1.3114      0.9910
      2.0437      1.3137      0.9795
      2.0011      1.3158      0.0636
      1.9586      1.2797      0.0052
      1.9160      1.2547      0.0044
      1.8734      1.2435      0.0152
      1.8308      1.2309      0.7462
      1.7882      1.2246      0.0000
      1.7456      1.1959      0.0001
      1.7030      1.1756      0.0002
      1.6604      1.1959      0.0002
      1.6178      1.2248      0.0004
      1.5753      1.2313      0.0008
      1.5327      1.2394      0.0017
      1.4901      1.2542      0.0013
      1.4475      1.2791      0.0009
      1.4049      1.3156      0.0001
      1.3623      1.3130      0.0035
      1.3623      1.3137      0.0069
      1.3198      1.3077      0.0009
      1.2772      1.2904      0.0000
      1.2346      1.2856      0.0316
      1.1921      1.2756      0.9952
      1.1495      1.2749      0.0086
      1.1070      1.2444      0.9801
      1.0644      1.2341      0.9408
      1.0219      1.2267      0.6791
      0.9793      1.2366      0.0364
      0.9368      1.2443      0.0116
      0.8942      1.2759      0.0007
      0.8516      1.2754      0.0015
      0.8091      1.2837      0.0002
      0.7665      1.2905      0.0006
      0.7240      1.3070      0.0020
      0.6814      1.3134      0.0017
      0.6814      1.3120      0.0020
      0.6388      1.3158      0.0342
      0.5963      1.2800      0.9781
      0.5537      1.2538      0.9953
      0.5111      1.2398      0.9340
      0.4685      1.2310      0.2132
      0.4259      1.2245      0.1741
      0.3833      1.1957      0.0015
      0.3407      1.1762      0.0034
      0.2981      1.1959      0.0016
      0.2555      1.2246      0.5170
      0.2129      1.2310      0.0024
      0.1704      1.2401      0.0240
      0.1278      1.2544      0.0075
      0.0852      1.2796      0.0037
      0.0426      1.3159      0.0009
      0.0000      1.3110      0.0013
# Band-Index  423
      0.0000      1.3287      0.0002
      0.0426      1.3189      0.0020
      0.0852      1.3028      0.0002
      0.1278      1.2923      0.0003
      0.1704      1.2712      0.0012
      0.2129      1.2326      0.0262
      0.2555      1.2256      0.0032
      0.2981      1.2225      0.2796
      0.3407      1.2225      0.3935
      0.3833      1.2220      0.7336
      0.4259      1.2256      0.0014
      0.4685      1.2320      0.7111
      0.5111      1.2707      0.0002
      0.5537      1.2931      0.0043
      0.5963      1.3037      0.0038
      0.6388      1.3191      0.9038
      0.6814      1.3285      0.0001
      0.6814      1.3290      0.0003
      0.7240      1.3124      0.0032
      0.7665      1.2906      0.0020
      0.8091      1.2951      0.0000
      0.8516      1.2792      0.0043
      0.8942      1.2769      0.0005
      0.9368      1.2878      0.0020
      0.9793      1.2983      0.0012
      1.0219      1.3050      0.0001
      1.0644      1.2967      0.0007
      1.1070      1.2868      0.0005
      1.1495      1.2779      0.0029
      1.1921      1.2765      0.9810
      1.2346      1.2968      0.9530
      1.2772      1.2908      0.0022
      1.3198      1.3123      0.0077
      1.3623      1.3286      0.0003
      1.3623      1.3288      0.0016
      1.4049      1.3189      0.0011
      1.4475      1.3033      0.0005
      1.4901      1.2919      0.0003
      1.5327      1.2704      0.0001
      1.5753      1.2330      0.0030
      1.6178      1.2258      0.0001
      1.6604      1.2220      0.0000
      1.7030      1.2222      0.0000
      1.7456      1.2216      0.0001
      1.7882      1.2257      0.0000
      1.8308      1.2348      0.4053
      1.8734      1.2706      0.9977
      1.9160      1.2925      0.9972
      1.9586      1.3040      0.9874
      2.0011      1.3184      0.0545
      2.0437      1.3286      0.0002
      2.0437      1.3287      0.0030
      2.0863      1.3126      0.9720
      2.1288      1.2907      0.0017
      2.1714      1.2950      0.0017
      2.2140      1.2764      0.0044
      2.2565      1.2782      0.0092
      2.2991      1.2875      0.0028
      2.3416      1.2966      0.0005
      2.3842      1.3056      0.5695
      2.4267      1.2968      0.9904
      2.4693      1.2876      0.9933
      2.5118      1.2786      0.8754
      2.5544      1.2820      0.0328
      2.5969      1.2962      0.0013
      2.6395      1.2906      0.0001
      2.6821      1.3126      0.0039
      2.7246      1.3287      0.0003
      2.7246      1.3286      0.0003
      2.7681      1.3339      0.0003
      2.8115      1.3198      0.0012
      2.8550      1.3021      0.0006
      2.8984      1.2869      0.0041
      2.9419      1.2730      0.1603
      2.9854      1.2643      0.0004
      3.0288      1.2689      0.0001
      3.0723      1.2689      0.0001
      3.1157      1.2643      0.0001
      3.1592      1.2734      0.0001
      3.2026      1.2865      0.0000
      3.2461      1.3023      0.0003
      3.2896      1.3196      0.0000
      3.3330      1.3339      0.0000
      3.3765      1.3289      0.0001
      3.3765      1.3289      0.0000
      3.4191      1.3192      0.0002
      3.4616      1.3036      0.0001
      3.5042      1.2920      0.0001
      3.5468      1.2717      0.0001
      3.5894      1.2317      0.0001
      3.6320      1.2256      0.0001
      3.6746      1.2225      0.0003
      3.7172      1.2225      0.0001
      3.7598      1.2219      0.0002
      3.8024      1.2253      0.4763
      3.8449      1.2320      0.0002
      3.8875      1.2710      0.0002
      3.9301      1.2933      0.0003
      3.9727      1.3030      0.0000
      4.0153      1.3200      0.0003
      4.0579      1.3290      0.0000
      4.0579      1.3287      0.0000
      4.1014      1.3340      0.0000
      4.1448      1.3196      0.0000
      4.1883      1.3019      0.0000
      4.2317      1.2869      0.0002
      4.2752      1.2730      0.0000
      4.3186      1.2644      0.0001
      4.3621      1.2689      0.0000
      4.4056      1.2689      0.9989
      4.4490      1.2641      0.7611
      4.4925      1.2728      0.0085
      4.5359      1.2868      0.0135
      4.5794      1.3020      0.5782
      4.6228      1.3197      0.0088
      4.6663      1.3337      0.0009
      4.7098      1.3289      0.0003
      4.7098      1.3292      0.0003
      4.7536      1.3387      0.0105
      4.7974      1.3267      0.9965
      4.8412      1.3055      0.9869
      4.8851      1.2837      0.9979
      4.9289      1.2687      0.9928
      4.9727      1.2549      0.9993
      5.0166      1.2813      0.0000
      5.0604      1.2813      0.0000
      5.1042      1.2552      0.0009
      5.1481      1.2670      0.0006
      5.1919      1.2844      0.0009
      5.2357      1.3052      0.0008
      5.2796      1.3268      0.0001
      5.3234      1.3374      0.0002
      5.3672      1.3288      0.0000
      5.3672      1.3287      0.0000
      5.4098      1.3201      0.0103
      5.4524      1.3035      0.0001
      5.4950      1.2921      0.0000
      5.5376      1.2704      0.0000
      5.5802      1.2337      0.0005
      5.6228      1.2256      0.0000
      5.6653      1.2219      0.0001
      5.7079      1.2229      0.0001
      5.7505      1.2230      0.0001
      5.7931      1.2256      0.0000
      5.8357      1.2339      0.0005
      5.8783      1.2707      0.0001
      5.9209      1.2936      0.0002
      5.9635      1.3034      0.0002
      6.0061      1.3198      0.0756
      6.0487      1.3298      0.9626
      6.0487      1.3290      0.9856
      6.0925      1.3385      0.0380
      6.1363      1.3269      0.0005
      6.1801      1.3049      0.0010
      6.2240      1.2846      0.0003
      6.2678      1.2673      0.0002
      6.3116      1.2569      0.0008
      6.3555      1.2813      0.0000
      6.3993      1.2813      0.0001
      6.4431      1.2550      0.0000
      6.4870      1.2679      0.0013
      6.5308      1.2861      0.0035
      6.5746      1.3037      0.0021
      6.6185      1.3267      0.0002
      6.6623      1.3405      0.0004
      6.7061      1.3286      0.0002
# Band-Index  424
      6.7061      1.3400      0.0000
      6.6623      1.3408      0.0001
      6.6185      1.3278      0.0007
      6.5746      1.3285      0.0009
      6.5308      1.3275      0.0001
      6.4870      1.2905      0.9981
      6.4431      1.3078      0.9998
      6.3993      1.3281      0.9922
      6.3555      1.3279      0.0003
      6.3116      1.3092      0.0005
      6.2678      1.2913      0.0012
      6.2240      1.3272      0.0001
      6.1801      1.3283      0.0002
      6.1363      1.3280      0.0013
      6.0925      1.3407      0.0009
      6.0487      1.3400      0.0004
      6.0487      1.3401      0.0003
      6.0061      1.3219      0.8985
      5.9635      1.3054      0.0007
      5.9209      1.2953      0.0007
      5.8783      1.2718      0.0004
      5.8357      1.2647      0.0001
      5.7931      1.2260      0.0002
      5.7505      1.2244      0.0001
      5.7079      1.2259      0.0002
      5.6653      1.2235      0.0002
      5.6228      1.2259      0.0000
      5.5802      1.2646      0.0000
      5.5376      1.2718      0.0002
      5.4950      1.2955      0.0003
      5.4524      1.3049      0.0003
      5.4098      1.3215      0.0016
      5.3672      1.3400      0.0000
      5.3672      1.3401      0.0000
      5.3234      1.3409      0.0000
      5.2796      1.3270      0.0000
      5.2357      1.3284      0.0002
      5.1919      1.3275      0.0001
      5.1481      1.2913      0.0001
      5.1042      1.3078      0.0000
      5.0604      1.3275      0.0000
      5.0166      1.3277      0.0002
      4.9727      1.3076      0.0000
      4.9289      1.2910      0.0010
      4.8851      1.3272      0.0001
      4.8412      1.3280      0.0002
      4.7974      1.3277      0.9931
      4.7536      1.3409      0.0012
      4.7098      1.3401      0.0001
      4.7098      1.3402      0.0003
      4.6663      1.3342      0.0010
      4.6228      1.3199      0.0170
      4.5794      1.3026      0.0716
      4.5359      1.2889      0.0314
      4.4925      1.2739      0.0927
      4.4490      1.2664      0.5087
      4.4056      1.2698      0.9628
      4.3621      1.2695      0.0112
      4.3186      1.2654      0.0010
      4.2752      1.2735      0.0001
      4.2317      1.2872      0.0001
      4.1883      1.3027      0.0000
      4.1448      1.3224      0.0008
      4.1014      1.3345      0.0001
      4.0579      1.3400      0.0000
      4.0579      1.3401      0.0000
      4.0153      1.3216      0.0000
      3.9727      1.3065      0.0007
      3.9301      1.2954      0.0008
      3.8875      1.2725      0.0011
      3.8449      1.2646      0.9995
      3.8024      1.2257      0.8949
      3.7598      1.2235      0.0009
      3.7172      1.2254      0.0002
      3.6746      1.2248      0.0005
      3.6320      1.2264      0.0008
      3.5894      1.2646      0.0000
      3.5468      1.2741      0.0006
      3.5042      1.2961      0.0008
      3.4616      1.3053      0.0004
      3.4191      1.3217      0.0000
      3.3765      1.3400      0.0000
      3.3765      1.3401      0.0000
      3.3330      1.3346      0.0001
      3.2896      1.3210      0.0009
      3.2461      1.3033      0.0019
      3.2026      1.2874      0.0000
      3.1592      1.2737      0.0002
      3.1157      1.2649      0.0003
      3.0723      1.2693      0.0006
      3.0288      1.2696      0.0022
      2.9854      1.2660      0.2163
      2.9419      1.2739      0.3406
      2.8984      1.2877      0.0369
      2.8550      1.3028      0.0003
      2.8115      1.3208      0.0054
      2.7681      1.3340      0.0001
      2.7246      1.3400      0.0000
      2.7246      1.3402      0.0002
      2.6821      1.3259      0.0006
      2.6395      1.3007      0.0001
      2.5969      1.3007      0.0001
      2.5544      1.2976      0.0002
      2.5118      1.2900      0.9613
      2.4693      1.3138      0.9805
      2.4267      1.3156      0.0146
      2.3842      1.3082      0.4297
      2.3416      1.3179      0.9221
      2.2991      1.3131      0.0010
      2.2565      1.2894      0.0023
      2.2140      1.2974      0.0236
      2.1714      1.2969      0.0965
      2.1288      1.2994      0.9918
      2.0863      1.3254      0.0009
      2.0437      1.3400      0.0000
      2.0437      1.3401      0.0005
      2.0011      1.3217      0.0223
      1.9586      1.3059      0.9874
      1.9160      1.2955      0.9844
      1.8734      1.2738      0.9643
      1.8308      1.2646      0.0001
      1.7882      1.2258      0.0001
